jcr_year,schema,category,edition,journal_name,jcr_abbrev,publisher,issn_print,issn_e,total_citations,jif,quartile,jci,oa_citable_pct
2024,WOS,ECONOMICS,ESCI,Ekonomika i Matematiceskie Metody-Economics and Mathematical Methods,EKON MAT METOD,"Russian Acad Sciences, State Acad Univ Humanities (GAUGN)",0424-7388,0424-7388,81,0.2,Q4,0.06,0.78
2024,WOS,ECONOMICS,ESCI,Indian Journal of Economics and Development,INDIAN J ECON DEV,SOC ECONOMICS & DEVELOPMENT,2277-5412,2322-0430,249,0.2,Q4,0.06,0.67
2024,WOS,ECONOMICS,ESCI,Journal of Applied Economics and Business Research,J APPL ECON BUS RES,JOURNAL APPLIED ECONOMICS & BUSINESS RESEARCH,1927-033X,1927-033X,121,0.2,Q4,0.06,0
2024,WOS,ECONOMICS,ESCI,PROBLEMAS DEL DESARROLLO,PROBL DESARROLLO,"Inst Investigaciones Economicas, Natl Autonomous Univ Mexico - IIEc UNAM",2007-8951,2007-8951,123,0.2,Q4,0.06,100
2024,WOS,ECONOMICS,ESCI,Anales del Instituto de Actuarios Espanoles,AN INST ACTUAR ESP,INST ACTUARIOS ESPANOLES,0534-3232,2531-2308,22,0.2,Q4,0.05,90.48
2024,WOS,ECONOMICS,ESCI,Ekonomi Politika & Finans Arastirmalari Dergisi,EKON POLIT FINANS AR,Economic and Financial Research Assoc - EFAD,,2587-151X,56,0.2,Q4,0.05,100
2024,WOS,ECONOMICS,ESCI,Ekonomista,EKONOMISTA,Polskie Towarzystwo Ekonomiczne,0013-3205,2299-6184,68,0.2,Q4,0.05,91.3
2024,WOS,ECONOMICS,ESCI,History of Economic Thought and Policy,HIST ECON THOUGHT PO,FRANCO ANGELI,2240-9971,2280-188X,35,0.2,Q4,0.05,0
2024,WOS,ECONOMICS,ESCI,Ekoist-Journal of Econometrics and Statistics,EKOIST-J ECONOM STAT,ISTANBUL UNIV,2651-396X,2651-396X,27,0.2,Q4,0.04,47.06
2024,WOS,ECONOMICS,ESCI,Revue d Economie Regionale et Urbaine,REV ECON REG URBAINE,ARMAND COLIN,0180-7307,2107-0865,140,0.2,Q4,0.04,0
2024,WOS,ECONOMICS,ESCI,Region et Developpement,REG DEV,EDITIONS L HARMATTAN,1267-5059,2117-0843,120,0.2,Q4,0.02,0
